Level,ID,SchoolName,Region,Division,Municipality,Excess,Shortage,SPED_Excess,SPED_Shortage,STR,Longitude,Latitude
ES,127206,Panoloon ES,Region X,Lanao del Norte,SAPAD,1,0,0,0,24,123.8109517,7.8721923
ES,127207,Pili PS,Region X,Lanao del Norte,SAPAD,0,2,0,0,37,123.8515,7.8322
ES,127210,SAPAD ELEMENTARY SCHOOL,Region X,Lanao del Norte,SAPAD,0,2,0,0,28,123.8292273,7.8480773
ES,136948,SULTAN MIMBISA LOMABAO  PRIMARY SCHOOL,Region X,Lanao del Norte,TANGCAL,0,1,0,0,19,NA,NA
ES,136949,SULTAN  LINDONGAN PRIMARY SCHOOL,Region X,Lanao del Norte,TANGCAL,2,0,0,0,16,NA,NA
ES,136950,BAYABAO PRIMARY  SCHOOL,Region X,Lanao del Norte,TANGCAL,2,0,0,0,9,NA,NA
ES,136951,KAUSWAGAN ELEMENTARY  SCHOOL,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,2,0,0,18,123.64823,7.85124
ES,136952,MALIWANAG  PRIMARY  SCHOOL,Region X,Lanao del Norte,POONA PIAGAPO,0,2,0,0,35,NA,NA
ES,137026,BACAYAWAN PRIMARY SCHOOL,Region X,Lanao del Norte,MUNAI,0,2,0,0,49,NA,NA
ES,137087,Dalama Primary School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,2,0,0,45,NA,NA
ES,137089,Pangantapan Primary School,Region X,Lanao del Norte,SALVADOR,0,0,0,0,16,NA,NA
ES,137090,Buenavista Primary School,Region X,Lanao del Norte,KAPATAGAN,0,0,0,0,15,NA,NA
ES,137091,Predication Maghinay Terez Primary School,Region X,Lanao del Norte,KAPATAGAN,0,0,0,0,14,NA,NA
ES,137092,Punong Primary School,Region X,Lanao del Norte,MUNAI,2,0,0,0,10,NA,NA
ES,137093,Lindungan Primary School,Region X,Lanao del Norte,MUNAI,0,1,0,0,22,NA,NA
ES,137094,Sundig A Munai Primary School,Region X,Lanao del Norte,MUNAI,0,1,0,0,23,124.037,8.06
ES,137095,Lingco-An Primary School,Region X,Lanao del Norte,MUNAI,0,0,0,0,24,NA,NA
ES,137179,Lamaosa Primary School,Region X,Lanao del Norte,TANGCAL,0,1,0,0,31,NA,NA
ES,137182,Lingco-an Primary School,Region X,Lanao del Norte,TANGCAL,0,0,0,0,13,NA,NA
ES,200504,Anacorita Tongco-Rubillar ES,Region X,Lanao del Norte,KAPATAGAN,0,0,0,0,25,123.7700965,7.8745154
ES,200505,Pansur PS,Region X,Lanao del Norte,SALVADOR,0,3,0,0,32,123.89402,7.904
ES,200514,Lantawan PS,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,0,0,0,18,123.66723,7.88557
ES,200515,Sultan Domaub PS,Region X,Lanao del Norte,POONA PIAGAPO,0,0,0,0,24,124.12277,8.13138
ES,200516,Talambo Elementary School,Region X,Lanao del Norte,MAGSAYSAY,1,0,0,0,14,123.94501,7.97472
ES,200518,Cadayonan PS,Region X,Lanao del Norte,MUNAI,1,0,0,0,7,124.09391,8.02118
ES,200519,Balabacon PS,Region X,Lanao del Norte,MUNAI,0,1,0,0,12,NA,NA
ES,200520,Cadulawan PS,Region X,Lanao del Norte,MUNAI,0,0,0,0,20,124.04,8.06
ES,200521,Balintad PS,Region X,Lanao del Norte,MUNAI,2,0,0,0,10,124.04901,8.06004
ES,200525,Dimayon PS,Region X,Lanao del Norte,NUNUNGAN,3,0,0,0,24,123.9321,7.83265
ES,200526,Pantar Primary School,Region X,Lanao del Norte,NUNUNGAN,1,0,0,0,20,NA,NA
ES,200527,Taraka Prim. School,Region X,Lanao del Norte,NUNUNGAN,0,1,0,0,24,123.92457,7.85501
ES,200530,SUGOD ELEMENTARY SCHOOL,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,1,0,0,24,123.7181191,7.7943369
ES,200531,Mina IPS,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,0,0,0,15,123.8096313,7.7435663
ES,200534,Tangkal Proper IPS,Region X,Lanao del Norte,TANGCAL,0,1,0,0,17,123.9790338,8.0243107
ES,200538,Matampay PS,Region X,Lanao del Norte,MUNAI,0,2,0,0,19,124.03,8
ES,200539,TOPOCON ELEMENTARY SCHOOL,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),2,0,0,0,12,123.7419587,7.8289671
ES,200540,Calipapa PS,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),1,0,0,0,12,123.688093,7.84003
ES,200541,Cabongbongan ES,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,0,0,0,16,123.7160164,7.7961722
ES,200542,Dansalan Annex PS,Region X,Lanao del Norte,SAPAD,0,1,0,0,25,123.8842303,7.8495652
ES,200544,Tamparan PS,Region X,Lanao del Norte,MUNAI,0,1,0,0,24,124.08134,8.05764
ES,200545,Taporog PS,Region X,Lanao del Norte,MUNAI,0,3,0,0,23,NA,NA
ES,200546,Raymundo P. Bariñan Elementary School,Region X,Lanao del Norte,KAPATAGAN,0,0,0,0,17,123.65779,7.92292
ES,500247,Kalinaw-Kalilintad Integrated Peace School,Region X,Lanao del Norte,KAPATAGAN,4,0,0,0,18,123.77325,7.90644
ES,500249,Carusa Integrated School,Region X,Lanao del Norte,KAPATAGAN,0,0,0,0,26,123.69445,7.89393
ES,500431,Tambacon Integrated School,Region X,Lanao del Norte,MAGSAYSAY,0,1,0,0,20,123.883165,8.02859
ES,500688,Taguitic Integrated School,Region X,Lanao del Norte,KAPATAGAN,0,3,0,0,29,123.6432374,7.9342536
ES,500689,Lala Proper ES,Region X,Lanao del Norte,LALA,0,4,0,0,31,123.7462193,7.9716665
ES,500690,Sultan Ali Dimaporo Memorial IS,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,6,0,0,34,123.78594,7.72629
ES,500691,Sultan Naga Dimaporo Memorial Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,4,0,0,32,120.9416413,14.8178892
ES,501240,Calube Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),3,0,0,0,11,123.6889,7.88709
ES,501376,Suso Integrated School,Region X,Lanao del Norte,KAPATAGAN,0,1,0,0,19,123.75104,7.85754
ES,501378,Shiek Omar Integrated School,Region X,Lanao del Norte,MAGSAYSAY,1,0,0,0,24,123.91338,8.06942
ES,501381,Ramain Integrated School,Region X,Lanao del Norte,MUNAI,2,0,0,0,18,124.0363,8.0143
ES,501382,Munai Central Integrated School,Region X,Lanao del Norte,MUNAI,0,3,0,0,31,124.0582,8.00578
ES,501385,Miguel  E. Esmade Memorial Integrated School,Region X,Lanao del Norte,SAPAD,0,0,0,0,16,123.8180043,7.8840642
ES,501388,Maguindanao Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,1,0,0,24,123.7247536,7.8052499
ES,501389,Pikalawag Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,7,0,0,34,123.7002557,7.7998005
ES,501390,Mabuhay Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,1,0,0,16,123.65923,7.86871
ES,501391,Mamagum Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),0,0,0,0,25,123.7025689,7.835649
ES,501392,Madaya Integrated School,Region X,Lanao del Norte,SALVADOR,0,3,0,0,35,123.9011342,7.9222565
ES,501393,Mahayahay  Integrated School,Region X,Lanao del Norte,SULTAN NAGA DIMAPORO (KAROMATAN),1,0,0,0,15,123.675,7.85382
ES,501397,Poonapiagapo Central Integrated School,Region X,Lanao del Norte,POONA PIAGAPO,0,1,0,0,24,124.1214825,8.1324298
ES,501398,Don Juan Diaz Memorial Integrated School,Region X,Lanao del Norte,KAPATAGAN,0,0,0,0,29,123.79982,7.88366
ES,501558,Pendolonan Integrated School,Region X,Lanao del Norte,MUNAI,0,4,0,0,33,124.06248,7.97236
ES,501599,Big Banisilon Integrated School,Region X,Lanao del Norte,TANGCAL,0,1,0,0,31,123.9452,8.04618
ES,501600,Masibay Integrated School,Region X,Lanao del Norte,NUNUNGAN,0,4,0,0,37,123.87545,7.7998
ES,501602,Pelingkingan Integrated School,Region X,Lanao del Norte,TANGCAL,0,1,0,0,17,123.99728,7.9958
ES,501667,Sapad Integrated School,Region X,Lanao del Norte,SAPAD,1,0,0,0,27,123.839018,7.842389
ES,502069,Cathedral Falls Integrated School,Region X,Lanao del Norte,KAPATAGAN,1,0,0,0,27,123.7759739,7.873457
ES,502073,Beruar Integrated School,Region X,Lanao del Norte,TANGCAL,0,7,0,0,188,123.967002,8.033001
ES,502349,Glicerio A. Lim Integrated School,Region X,Lanao del Norte,LALA,0,0,0,0,27,123.8062137,7.9809846
ES,103610,Damitan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,23,125.0037342,8.1791653
ES,103629,Pighalugan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,3,0,0,20,125.327066,8.1579786
ES,103647,Pigpamulahan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,4,0,0,42,125.3095162,8.2379304
ES,103677,Incalbog Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,18,125.1843597,8.1688151
ES,126534,Bagong Silang Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,14,125.1918245,8.0597962
ES,126535,Balangbang Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,16,125.160577,8.081556
ES,126537,Caburacanan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,26,125.2777317,8.2127469
ES,126539,Dumayas Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,16,125.1979906,8.0493576
ES,126540,Indalasa Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,3,0,0,35,125.30509,8.1824
ES,126541,Kulaman Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,2,0,0,31,125.2628433,8.2385584
ES,126542,Lalawan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,25,125.1688183,8.0662832
ES,126543,Langasihan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,25,125.21267,8.031199
ES,126544,Linabo Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,6,0,1,34,125.152769,8.054386
ES,126545,Lunokan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,20,125.271917,8.020233
ES,126546,Maligaya Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,2,0,0,30,125.206695,8.0413214
ES,126547,Managok Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,5,0,0,34,125.1890029,8.0259822
ES,126548,Mapulo Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,19,125.279512,8.186425
ES,126549,Matangpatang Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,13,125.22736,8.05885
ES,126550,Miglamin Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,3,0,0,27,125.239167,8.038889
ES,126551,Panamucan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,16,125.1878233,8.0832248
ES,126552,Sawaga Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,4,0,0,32,125.156468,8.0349545
ES,126553,Silae Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,25,125.282386,8.158875
ES,126554,St. Peter Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,25,125.2544426,8.2837732
ES,126556,Zamboanguita Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,1,30,125.2959894,8.1969908
ES,126557,Aglayan Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,12,0,0,37,125.1353646,8.0547054
ES,126558,Bangcud Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,13,0,2,37,125.1338323,7.9951469
ES,126559,Bendolan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,22,125.3038247,7.4144273
ES,126560,Binalbagan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,30,125.16971,8.0098
ES,126561,Cabangahan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,26,125.1365594,8.0183756
ES,126562,Calawag Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,17,125.234941,7.954763
ES,126563,Dapulan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),2,0,0,0,22,125.2176126,7.9806127
ES,126564,Laguitas Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,26,125.1320113,8.0854906
ES,126566,Macote Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,3,0,1,30,125.2079,7.9773
ES,126568,Isabela Ayala Gonzales Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,30,125.2107952,7.992045
ES,126570,Padernal Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,26,125.1815612,7.9797734
ES,126571,San Martin Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,4,0,0,34,125.1975,7.996
ES,126572,San Roque Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,17,125.2438365,7.9950973
ES,126574,Airport Village Elementary school,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,10,0,0,37,125.1188393,8.1422211
ES,126575,Baganao Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),1,0,0,0,14,125.182456,8.227615
ES,126576,BCT Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,4,0,0,34,125.1234721,8.1518823
ES,126580,Dalwangan ES,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,7,0,0,36,125.045262,8.1996928
ES,126581,Imbayao Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),1,0,0,0,24,125.03767,8.118769
ES,126582,Kalasungay Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,9,0,0,37,125.15411,8.12628
ES,126586,Malaybalay City Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,13,0,0,32,125.125665,8.15418
ES,126588,Natid-asan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,5,0,0,33,125.1353163,8.1331899
ES,126589,New Ilocos Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,2,0,0,30,125.04211,8.20454
ES,126590,Patpat Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,7,0,0,36,125.0607127,8.1956509
ES,126591,San Jose Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,8,0,0,39,125.1292843,8.1052811
ES,126592,Sta. Ana Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,18,125.113101,8.116318
ES,126593,Sumpong Central School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,6,0,0,32,125.1194116,8.1640645
ES,126594,Tag-ilanao Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,19,125.214302,8.143221
ES,126595,Tintinaan Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),1,0,0,0,19,125.1993,8.168
ES,199510,Barangay 9 Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,5,0,0,36,125.1331306,8.1502822
ES,199511,Paiwaig Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,18,125.1961858,8.0732881
ES,199518,Kibalabag Elementary School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),2,0,0,0,22,125.3063654,7.8225685
ES,500245,Can-ayan IS,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,29,125.155741,8.184905
ES,500409,Busdi Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,5,0,0,34,125.2544113,8.2837973
ES,501188,Kibalabag Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,18,125.17843,8.24911
ES,501189,Capitan Angel Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,2,0,0,31,125.021774,8.147675
ES,501190,Magsaysay  Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,4,0,0,32,125,8.09
ES,501195,Candiisan Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,20,125.1896873,8.1320322
ES,501579,Kilap-agan Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,29,125.2314215,8.1602228
ES,501580,Casisang Central Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,6,0,0,33,125.126424,8.132686
ES,501581,Tuburan Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,20,125.298747,8.190598
ES,501582,Simaya Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,1,0,0,29,125.1551305,8.0028862
ES,501852,Mabuhay Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,28,125.1602469,8.1031945
ES,501853,Mapayag Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,22,125.0412315,8.0863106
ES,501854,Manalog Integrated School,Region X,Malaybalay City,CITY MALAYBALAY (Capital),0,0,0,0,22,125.152938,8.293808
ES,127244,Aloran Central School,Region X,Misamis Occidental,ALORAN,8,0,1,0,18,123.8194241,8.418179
ES,127245,Burgos ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,14,123.8037182,8.3881482
ES,127246,Calube ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,20,123.7830329,8.3830641
ES,127248,Casusan ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,14,123.8225906,8.4010454
ES,127250,Culpan ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,18,123.780758,8.429031
ES,127251,F. Tayone ES,Region X,Misamis Occidental,ALORAN,0,1,0,0,23,123.755145,8.410008
ES,127252,Lobogon ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,22,123.8344842,8.4137485
ES,127253,Lumbayao Elementary School,Region X,Misamis Occidental,ALORAN,0,0,0,0,16,123.809137,8.4232513
ES,127254,Macubon PS,Region X,Misamis Occidental,ALORAN,0,2,0,0,12,123.7615,8.365499
ES,127255,Makawa ES,Region X,Misamis Occidental,ALORAN,1,0,0,0,11,123.8371825,8.3939387
ES,127256,Manamong Elementary School,Region X,Misamis Occidental,ALORAN,2,0,0,0,12,123.7574673,8.3815835
ES,127257,Maular ES,Region X,Misamis Occidental,ALORAN,2,0,0,0,18,123.80889,8.43068
ES,127259,Mohon ES,Region X,Misamis Occidental,ALORAN,0,2,0,0,19,123.83171,8.38733
ES,127260,Monterico ES,Region X,Misamis Occidental,ALORAN,0,1,0,0,16,123.755031,8.402029
ES,127261,Nabuna Elementary School,Region X,Misamis Occidental,ALORAN,0,0,0,0,14,123.78563,8.397939
ES,127263,Pelong ES,Region X,Misamis Occidental,ALORAN,1,0,0,0,19,123.809155,8.452151
ES,127264,Roxas ES,Region X,Misamis Occidental,ALORAN,0,1,0,0,8,123.7308,8.385
ES,127265,San Pedro ES,Region X,Misamis Occidental,ALORAN,0,1,0,0,11,123.7399567,8.3837247
ES,127266,Sta. Ana ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,16,123.778247,8.433436
ES,127268,Toril ES,Region X,Misamis Occidental,ALORAN,0,1,0,0,15,123.78246,8.40219
ES,127269,Tuburan ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,17,123.825648,8.432217
ES,127270,Tugaya ES,Region X,Misamis Occidental,ALORAN,0,0,0,0,14,123.76,8.37
ES,127271,Zamora Elementary School,Region X,Misamis Occidental,ALORAN,0,0,0,0,20,123.794078,8.43088
ES,127272,Agapito Yap MES,Region X,Misamis Occidental,BALIANGAO,1,0,0,0,12,123.6133227,8.659995
ES,127273,Baliangao CS,Region X,Misamis Occidental,BALIANGAO,5,0,0,1,23,123.6027139,8.6616754
ES,127274,Del Pilar ES,Region X,Misamis Occidental,BALIANGAO,0,0,0,0,13,123.61193,8.57559
ES,127275,Landing ES,Region X,Misamis Occidental,BALIANGAO,0,1,0,0,28,123.6319607,8.6179587
ES,127276,Lipacon ES,Region X,Misamis Occidental,BALIANGAO,0,1,0,0,16,123.62649,8.58573
ES,127277,Lumipac ES,Region X,Misamis Occidental,BALIANGAO,2,0,0,0,14,123.60231,8.59964
ES,127278,Timoteo SU ES (Lupagan ES),Region X,Misamis Occidental,BALIANGAO,0,0,0,0,23,123.60573,8.61772
ES,127279,Lusot Elementary School,Region X,Misamis Occidental,BALIANGAO,0,1,0,0,29,123.6264071,8.605227
ES,127280,Magcamiguing ES,Region X,Misamis Occidental,BALIANGAO,0,0,0,0,19,123.63867,8.5869
ES,127281,Naburos ES,Region X,Misamis Occidental,BALIANGAO,0,2,0,0,18,123.57184,8.63036
ES,127282,Punta Miray ES,Region X,Misamis Occidental,BALIANGAO,0,2,0,0,24,123.62772,8.60961
ES,127283,Punta Sulong ES,Region X,Misamis Occidental,BALIANGAO,0,1,0,0,20,123.6002471,8.6300615
ES,127284,Quezon ES,Region X,Misamis Occidental,BALIANGAO,0,0,0,0,26,123.62322,8.63372
ES,127285,Sinian ES,Region X,Misamis Occidental,BALIANGAO,0,1,0,0,25,123.64427,8.61114
ES,127318,Calamba CS,Region X,Misamis Occidental,CALAMBA,4,0,0,0,24,123.6459468,8.5594904
ES,127319,Calaran ES,Region X,Misamis Occidental,CALAMBA,0,1,0,0,16,123.661092,8.574316
ES,127320,Dapacan Alto ES,Region X,Misamis Occidental,CALAMBA,0,0,0,0,18,123.62644,8.52794
ES,127321,Dapacan Bajo ES,Region X,Misamis Occidental,CALAMBA,0,2,0,0,19,123.6206,8.54694
ES,127322,Langub Elementary School,Region X,Misamis Occidental,CALAMBA,0,0,0,0,19,123.650594,8.582174
ES,127323,Libertad Elementary School,Region X,Misamis Occidental,CALAMBA,0,1,0,0,20,123.641628,8.5613163
ES,127324,Mamalad ES,Region X,Misamis Occidental,CALAMBA,0,2,0,0,18,123.65066,8.46498
ES,127325,Mauswagon ES,Region X,Misamis Occidental,CALAMBA,0,2,0,0,17,123.63799,8.506211
ES,127326,Pestanas ES,Region X,Misamis Occidental,CALAMBA,0,2,0,0,23,123.635157,8.573782
ES,127327,Salvador ES,Region X,Misamis Occidental,CALAMBA,0,2,0,0,20,123.6425,8.5275
ES,127328,San Isidro Elementary School,Region X,Misamis Occidental,CALAMBA,0,0,0,0,15,123.65865,8.51936
ES,127329,Siloy ES,Region X,Misamis Occidental,CALAMBA,0,1,0,0,17,123.64466,8.47652
ES,127330,Singalat PS,Region X,Misamis Occidental,CALAMBA,0,0,0,0,13,123.63701,8.42085
ES,127331,Southwestern Pob. ES,Region X,Misamis Occidental,CALAMBA,1,0,0,0,23,123.64023,8.5583
ES,127332,Sulipat ES,Region X,Misamis Occidental,CALAMBA,0,0,0,0,17,123.6592602,8.5323967
ES,127360,Balongkot ES,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,12,123.5767,8.4031
ES,127361,Concepcion CS,Region X,Misamis Occidental,CONCEPCION,5,0,0,0,13,123.6051,8.4219
ES,127362,Debaloy ES,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,10,123.6053,8.3195
ES,127363,Guiban ES,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,14,123.592,8.4074
ES,127364,Malvar ES,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,21,123.5319,8.366591
ES,127365,Mantukoy PS,Region X,Misamis Occidental,CONCEPCION,0,2,0,0,10,123.5812,8.4176
ES,127366,Marugang Elementary School,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,8,123.560232,8.3586902
ES,127367,Migubay PS,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,18,123.614598,8.402062
ES,127369,Pogan ES,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,8,123.568,8.3934
ES,127370,San Francisco ES,Region X,Misamis Occidental,CONCEPCION,0,0,0,0,6,123.5767,8.4031
ES,127371,Soso-on Elementary School,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,11,123.5787,8.3913
ES,127372,Upper Dioyo ES,Region X,Misamis Occidental,CONCEPCION,0,2,0,0,7,123.6228,8.4333
ES,127373,Upper Salimpono PS,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,15,NA,NA
ES,127387,Butuay ES,Region X,Misamis Occidental,JIMENEZ,4,0,0,0,18,123.8426703,8.3442566
ES,127389,Carmen Annex PS,Region X,Misamis Occidental,JIMENEZ,0,1,0,0,10,123.7210325,8.3149126
ES,127390,Dicoloc Elementary,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,19,123.8667188,8.2984703
ES,127391,Gata ES,Region X,Misamis Occidental,JIMENEZ,0,2,0,0,18,123.8253764,8.3362774
ES,127392,Guintomoyan ES,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,13,123.7785,8.3453
ES,127393,Jimenez Central School,Region X,Misamis Occidental,JIMENEZ,13,0,0,0,19,123.8396311,8.3370719
ES,127394,Macabayao ES,Region X,Misamis Occidental,JIMENEZ,1,0,0,0,16,123.8421277,8.3191996
ES,127395,Malibacsan ELementary School,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,15,123.80102,8.33352
ES,127396,Matugas Alto ES,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,14,123.7628217,8.3373778
ES,127398,Mialem ES,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,26,123.79951,8.32774
ES,127399,Palilan ES,Region X,Misamis Occidental,JIMENEZ,2,0,0,0,22,123.8528483,8.3354743
ES,127400,Seti Elementary School,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,14,123.7750545,8.3145858
ES,127401,Sibaroc ES,Region X,Misamis Occidental,JIMENEZ,0,1,0,0,16,123.8094833,8.3448033
ES,127402,Sinara Alto ES,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,14,123.803,8.3175
ES,127403,Sinara Bajo Elementary School,Region X,Misamis Occidental,JIMENEZ,1,0,0,0,11,123.82399,8.32749
ES,127405,Tabo-o ES - Tabo-o PS (Annex),Region X,Misamis Occidental,JIMENEZ,0,0,0,0,20,123.8501126,8.3190678
ES,127406,Alberto  Dulalas Sr.  Memorial Primary,Region X,Misamis Occidental,LOPEZ JAENA,0,2,0,0,24,123.772087,8.551752
ES,127408,Bagong Silang PS,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,13,123.6637311,8.4930537
ES,127409,Biasong ES,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,20,123.753082,8.565327
ES,127410,Bonifacio PS,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,17,123.685348,8.522447
ES,127412,Cesar  N. Abuton ES,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,16,123.74979,8.527865
ES,127413,Dalacon PS,Region X,Misamis Occidental,LOPEZ JAENA,0,2,0,0,20,123.6916182,8.4900866
ES,127415,Don Andres Soriano PS,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,11,123.663336,8.49607
